"X.1","X","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
21931,"XKR8.6",7.46161658200465e-14,1.27782695054471,0.029,0.016,2.44278403661668e-09,"CD56+ NK","XKR8"
21932,"CASP10.6",7.65134145688719e-14,1.33417680978966,0.023,0.012,2.50489616615573e-09,"CD56+ NK","CASP10"
21933,"PLXND1.6",7.69223477482109e-14,1.58451969963259,0.011,0.004,2.51828382058093e-09,"CD56+ NK","PLXND1"
21934,"INPP5K.6",8.40743101232375e-14,0.950475031327961,0.054,0.035,2.75242476481455e-09,"CD56+ NK","INPP5K"
21935,"ARHGAP18.6",8.59758603942954e-14,1.30718462348551,0.016,0.007,2.81467771758844e-09,"CD56+ NK","ARHGAP18"
21936,"SNTB2.6",8.61963336307224e-14,1.83537477375463,0.011,0.004,2.82189557040259e-09,"CD56+ NK","SNTB2"
21937,"DUSP23.6",8.79381460147491e-14,0.679210283916962,0.098,0.073,2.87891902423086e-09,"CD56+ NK","DUSP23"
21938,"KIAA0125.6",8.95197943797683e-14,-3.7240084939887,0.001,0.012,2.93069902840485e-09,"CD56+ NK","KIAA0125"
21939,"SSNA1.6",9.31639563800924e-14,0.541238146444613,0.208,0.182,3.05000160397147e-09,"CD56+ NK","SSNA1"
21940,"FAM175A.6",9.40320555272402e-14,-1.01331138851492,0.011,0.027,3.07842143385079e-09,"CD56+ NK","FAM175A"
21941,"NANS.6",9.55519005549654e-14,-0.514020627951581,0.029,0.051,3.12817812036846e-09,"CD56+ NK","NANS"
21942,"VMO1.6",1.00047732889607e-13,-5.82735972521276,0,0.01,3.27536267933997e-09,"CD56+ NK","VMO1"
21943,"POLE4.6",1.00376660529499e-13,-0.278222628656935,0.095,0.133,3.28613111241475e-09,"CD56+ NK","POLE4"
21944,"GOLGA8M.6",1.05204568667559e-13,4.07926080724478,0.002,0,3.44418716903855e-09,"CD56+ NK","GOLGA8M"
21945,"ITGB2-AS1.6",1.07135415172566e-13,-0.588671706959102,0.027,0.049,3.50739922191945e-09,"CD56+ NK","ITGB2-AS1"
21946,"SBK1.6",1.14605177983699e-13,1.66788132069286,0.015,0.006,3.75194431683035e-09,"CD56+ NK","SBK1"
21947,"CLPP.6",1.16230450630165e-13,-0.295711502231424,0.074,0.107,3.80515249273036e-09,"CD56+ NK","CLPP"
21948,"GADD45B.6",1.17270202419366e-13,0.573210568804077,0.168,0.141,3.83919188680522e-09,"CD56+ NK","GADD45B"
21950,"CAPN1.6",1.22462461089954e-13,0.744158795826184,0.093,0.069,4.00917605116293e-09,"CD56+ NK","CAPN1"
21951,"STAT1.6",1.22912911471333e-13,-0.797723924568403,0.015,0.033,4.0239228957485e-09,"CD56+ NK","STAT1"
21952,"CLEC10A.6",1.24828174116556e-13,-6.24337337134325,0,0.01,4.08662476422783e-09,"CD56+ NK","CLEC10A"
21953,"RBPMS2.6",1.33534507276491e-13,2.24456541490712,0.003,0,4.37165269921776e-09,"CD56+ NK","RBPMS2"
21954,"WDSUB1.6",1.41215752768695e-13,1.47297591624552,0.018,0.008,4.62312131414154e-09,"CD56+ NK","WDSUB1"
21955,"MAPKAPK5-AS1.6",1.42648930343259e-13,-0.386646794688691,0.049,0.077,4.67004068157762e-09,"CD56+ NK","MAPKAPK5-AS1"
21956,"RPUSD3.6",1.43977714902075e-13,0.830126730460326,0.077,0.056,4.71354243046412e-09,"CD56+ NK","RPUSD3"
21957,"AKAP5.6",1.5394805230067e-13,2.46879817139523,0.003,0.001,5.03995133621934e-09,"CD56+ NK","AKAP5"
21958,"PRKX.6",1.5546782227578e-13,1.09834353489683,0.039,0.024,5.0897055656645e-09,"CD56+ NK","PRKX"
21959,"PKIG.6",1.60405602354786e-13,-2.35220655668542,0.003,0.015,5.25135860989099e-09,"CD56+ NK","PKIG"
21960,"NAAA.6",1.74641846380359e-13,-0.266540880547266,0.067,0.099,5.71742476680018e-09,"CD56+ NK","NAAA"
21961,"CRELD2.6",1.79347925514202e-13,0.773584995054633,0.085,0.062,5.87149238548395e-09,"CD56+ NK","CRELD2"
21962,"ATP2B1.6",1.90370500257809e-13,-0.427494161116059,0.032,0.055,6.23234943744014e-09,"CD56+ NK","ATP2B1"
21963,"ACSL6.6",1.9214349056232e-13,-3.24946471872983,0.001,0.012,6.29039359402922e-09,"CD56+ NK","ACSL6"
21964,"ZNF22.6",1.97385825297722e-13,0.742466859977468,0.097,0.073,6.46201714859683e-09,"CD56+ NK","ZNF22"
21965,"CD33.6",2.02459117370188e-13,-3.12553883349641,0.001,0.011,6.62810658446522e-09,"CD56+ NK","CD33"
21966,"MAST3.6",2.1026189310324e-13,1.34514210608575,0.022,0.011,6.88355385641387e-09,"CD56+ NK","MAST3"
21967,"CXorf40A.6",2.17381102389198e-13,1.15182729303419,0.027,0.015,7.11662253001757e-09,"CD56+ NK","CXorf40A"
21968,"PCED1B.6",2.17961751746193e-13,-0.54858538873495,0.026,0.047,7.13563182866687e-09,"CD56+ NK","PCED1B"
21969,"C19orf66.6",2.235906387377e-13,0.61947440785671,0.124,0.098,7.31991033099482e-09,"CD56+ NK","C19orf66"
21970,"IGJ.6",2.24498835927419e-13,-3.65405557683725,0.002,0.013,7.34964289059184e-09,"CD56+ NK","IGJ"
21971,"TOB1.6",2.25211452032866e-13,-1.07837289573837,0.012,0.028,7.37297251665197e-09,"CD56+ NK","TOB1"
21972,"DGUOK.6",2.27719741987232e-13,0.592493939545236,0.182,0.156,7.45508891317801e-09,"CD56+ NK","DGUOK"
21974,"IFI35.6",2.30089636163657e-13,0.780006892429566,0.08,0.058,7.53267450872579e-09,"CD56+ NK","IFI35"
21975,"ADH5.6",2.31291158572989e-13,0.711630473620247,0.116,0.091,7.57200994936252e-09,"CD56+ NK","ADH5"
21976,"CHRNB1.6",2.32482224653811e-13,1.15435375418238,0.037,0.022,7.61100307071647e-09,"CD56+ NK","CHRNB1"
21977,"GSE1.6",2.48246202007387e-13,1.80417647209586,0.012,0.005,8.12708416131785e-09,"CD56+ NK","GSE1"
21978,"DDOST.6",2.52087355317489e-13,0.629952287331344,0.156,0.129,8.25283583838397e-09,"CD56+ NK","DDOST"
21979,"RMND5B.6",2.60015825268138e-13,-1.13777273579571,0.009,0.025,8.51239808762831e-09,"CD56+ NK","RMND5B"
21980,"ITGB1BP1.6",2.66052921940061e-13,0.627228458075348,0.139,0.113,8.71004055847371e-09,"CD56+ NK","ITGB1BP1"
21981,"PARVB.6",2.70163091833661e-13,-1.4108018249862,0.012,0.028,8.84459930045038e-09,"CD56+ NK","PARVB"
21982,"SNX9.6",2.73473312334267e-13,-1.3418802365471,0.006,0.019,8.95296929919923e-09,"CD56+ NK","SNX9"
21983,"GPR146.6",2.76841735558008e-13,-4.90140941850162,0.001,0.01,9.06324473869806e-09,"CD56+ NK","GPR146"
21984,"GNG5.6",2.87182368063664e-13,0.557326465776103,0.18,0.153,9.40177636566823e-09,"CD56+ NK","GNG5"
21985,"BATF3.6",2.98140875740233e-13,-4.09288060316028,0.001,0.01,9.76053598998375e-09,"CD56+ NK","BATF3"
21987,"SMIM12.6",3.09585705737193e-13,0.755646310701493,0.091,0.068,1.01352168344242e-08,"CD56+ NK","SMIM12"
21988,"SMAD5.6",3.32114479247572e-13,1.66489308773381,0.009,0.003,1.0872763821607e-08,"CD56+ NK","SMAD5"
21989,"ING5.6",3.36942768526253e-13,-1.30658801083224,0.008,0.023,1.10308323560125e-08,"CD56+ NK","ING5"
21990,"RP13-977J11.2.6",3.42511377330942e-13,-1.16985469751667,0.01,0.025,1.12131374710604e-08,"CD56+ NK","RP13-977J11.2"
21991,"ZNHIT1.6",3.57348751273396e-13,0.514592326499259,0.197,0.171,1.16988834191885e-08,"CD56+ NK","ZNHIT1"
21992,"FPR1.6",3.59395039356176e-13,-6.97162005903014,0,0.009,1.17658747984425e-08,"CD56+ NK","FPR1"
21993,"GGACT.6",3.75360714389952e-13,1.4188931853941,0.017,0.008,1.22885590676982e-08,"CD56+ NK","GGACT"
21994,"C19orf57.6",3.83973410903536e-13,3.63035555852429,0.003,0,1.257052152616e-08,"CD56+ NK","C19orf57"
21995,"PTP4A3.6",3.96803373632358e-13,-1.86280330210756,0.004,0.017,1.29905488459761e-08,"CD56+ NK","PTP4A3"
21996,"MOB2.6",4.09859347544565e-13,0.769385248915485,0.092,0.069,1.3417975319914e-08,"CD56+ NK","MOB2"
21997,"PPP1R14A.6",4.20198733968016e-13,-5.51942097097705,0,0.009,1.37564661526449e-08,"CD56+ NK","PPP1R14A"
21998,"PRKAR1B.6",4.29750932568662e-13,-1.35941685694123,0.007,0.021,1.40691860304328e-08,"CD56+ NK","PRKAR1B"
21999,"ADCY7.6",4.65331947472872e-13,1.20786347697241,0.031,0.018,1.52340372963669e-08,"CD56+ NK","ADCY7"
22000,"IDS.7",4.83602665623965e-13,0.755386280923784,0.091,0.068,1.58321840671973e-08,"CD56+ NK","IDS"
22001,"OPTN.6",4.92554290507701e-13,0.698276789916353,0.093,0.069,1.61252423626411e-08,"CD56+ NK","OPTN"
22002,"PALLD.6",5.09743677905014e-13,2.29570548335871,0.005,0.001,1.66879885272543e-08,"CD56+ NK","PALLD"
22003,"UCP3.6",5.21864182572588e-13,2.63107835227926,0.005,0.001,1.70847896090614e-08,"CD56+ NK","UCP3"
22004,"PDHB.6",5.30614177912729e-13,0.722489556774025,0.115,0.091,1.73712469565069e-08,"CD56+ NK","PDHB"
22005,"LILRA3.6",5.51816926317761e-13,-4.38588358885172,0,0.01,1.80653825337909e-08,"CD56+ NK","LILRA3"
22006,"RHPN1.6",5.56096168480028e-13,-3.07839288294122,0.001,0.011,1.82054763636992e-08,"CD56+ NK","RHPN1"
22007,"RP3-477O4.14.6",5.58644518102133e-13,1.11246417334098,0.031,0.018,1.82889042336276e-08,"CD56+ NK","RP3-477O4.14"
22008,"MOV10L1.6",5.86482800221377e-13,3.84728270851772,0.001,0,1.92002739136474e-08,"CD56+ NK","MOV10L1"
22009,"PVRIG.6",5.98102936179889e-13,1.68584815519053,0.011,0.004,1.95806939246572e-08,"CD56+ NK","PVRIG"
22010,"HIVEP3.6",6.07839061719275e-13,1.30417603662883,0.021,0.01,1.98994352025656e-08,"CD56+ NK","HIVEP3"
22012,"LINC00920.6",6.62396154677478e-13,-3.92539702040443,0.001,0.011,2.16855253118313e-08,"CD56+ NK","LINC00920"
22013,"SH2D3A.6",6.6578434434127e-13,-0.95695887657069,0.01,0.025,2.17964478650445e-08,"CD56+ NK","SH2D3A"
22014,"B3GALT4.6",6.73907908117875e-13,0.93533147258367,0.05,0.033,2.2062397095963e-08,"CD56+ NK","B3GALT4"
22015,"MLLT6.6",6.84237921719759e-13,0.94867567235274,0.053,0.035,2.24005810812615e-08,"CD56+ NK","MLLT6"
22016,"KALRN.6",7.00220038321358e-13,2.26693624604869,0.006,0.002,2.29238036145646e-08,"CD56+ NK","KALRN"
22017,"HES1.6",7.01376578655986e-13,-3.21202670876517,0.001,0.011,2.29616664320397e-08,"CD56+ NK","HES1"
22018,"ANAPC15.6",7.2312323653613e-13,-0.288921846410226,0.061,0.091,2.36736085177198e-08,"CD56+ NK","ANAPC15"
22019,"TRIM54.6",7.26092277438995e-13,3.80684373779833,0.002,0,2.37708089787978e-08,"CD56+ NK","TRIM54"
22020,"CCDC167.6",7.26372654355868e-13,-0.286128630177512,0.068,0.099,2.37799879583024e-08,"CD56+ NK","CCDC167"
22021,"IVNS1ABP.6",7.51363008196473e-13,1.19657259341403,0.039,0.024,2.45981221623361e-08,"CD56+ NK","IVNS1ABP"
22022,"RALA.6",7.75095167534283e-13,-0.480681350764125,0.032,0.055,2.53750655947373e-08,"CD56+ NK","RALA"
22023,"MIDN.6",7.782411590796e-13,0.833061279314115,0.04,0.025,2.5478059065948e-08,"CD56+ NK","MIDN"
22024,"NQO1.6",7.90362590889331e-13,1.78854081385064,0.011,0.004,2.58748905005349e-08,"CD56+ NK","NQO1"
22025,"LIMS2.6",8.05804444060337e-13,-4.52964112657016,0.001,0.01,2.63804258896473e-08,"CD56+ NK","LIMS2"
22026,"SLC35B2.6",8.11669465704817e-13,0.950110977950141,0.042,0.026,2.65724349682443e-08,"CD56+ NK","SLC35B2"
22027,"SOCS1.6",8.13186361836069e-13,-0.825168273417679,0.015,0.032,2.66220951137892e-08,"CD56+ NK","SOCS1"
22028,"MT-ATP6.6",8.18513892018297e-13,0.255214826520785,0.502,0.502,2.6796507796895e-08,"CD56+ NK","MT-ATP6"
22029,"RP11-104L21.3.6",8.39351381516779e-13,1.6567975373981,0.013,0.005,2.74786855280963e-08,"CD56+ NK","RP11-104L21.3"
22030,"FKBP5.6",8.65741248729511e-13,-1.00897083104383,0.011,0.026,2.83426370009067e-08,"CD56+ NK","FKBP5"
22031,"PIP4K2A.6",8.79456183034658e-13,1.21620185776425,0.025,0.013,2.87916365201886e-08,"CD56+ NK","PIP4K2A"
22033,"AHNAK.6",8.92031078618055e-13,0.662074210363568,0.091,0.068,2.92033134517979e-08,"CD56+ NK","AHNAK"
22034,"CTD-2006K23.1.6",9.08483600150414e-13,-8.20906121778725,0,0.009,2.97419361017243e-08,"CD56+ NK","CTD-2006K23.1"
22036,"WNT7A.6",9.18274511231766e-13,-5.33647678882487,0,0.009,3.00624709487056e-08,"CD56+ NK","WNT7A"
22037,"RP11-549B18.1.6",9.57454119732218e-13,3.64058345096822,0.002,0,3.13451329717934e-08,"CD56+ NK","RP11-549B18.1"
22039,"RGL4.6",1.04493673727763e-12,-0.271302776422102,0.061,0.09,3.4209138904995e-08,"CD56+ NK","RGL4"
22040,"NAT9.6",1.08188875490623e-12,-0.857983391892408,0.014,0.031,3.54188740581201e-08,"CD56+ NK","NAT9"
22041,"CYSTM1.6",1.08879570738491e-12,-1.09215492018497,0.008,0.022,3.56449938683672e-08,"CD56+ NK","CYSTM1"
22042,"SLC4A4.6",1.10230789318395e-12,2.37377627850406,0.004,0.001,3.60873558070562e-08,"CD56+ NK","SLC4A4"
22043,"PRKAG1.6",1.14433730421785e-12,0.778342421372548,0.074,0.053,3.74633146654839e-08,"CD56+ NK","PRKAG1"
22045,"DNM2.6",1.32695388586566e-12,0.899046940663646,0.049,0.032,4.34418163154701e-08,"CD56+ NK","DNM2"
22046,"NT5DC1.6",1.34300698063379e-12,-0.502488906488062,0.03,0.052,4.39673625319892e-08,"CD56+ NK","NT5DC1"
22047,"AP1S2.6",1.35090926538567e-12,-0.33186220914315,0.062,0.092,4.4226067530196e-08,"CD56+ NK","AP1S2"
22048,"ARL4A.6",1.35886895201311e-12,-0.496049118341995,0.03,0.052,4.4486651751005e-08,"CD56+ NK","ARL4A"
22050,"RAB32.6",1.40632598349014e-12,-2.4359155626813,0.002,0.012,4.60403000475002e-08,"CD56+ NK","RAB32"
22051,"MEF2C.6",1.45132726123142e-12,-2.13179106480261,0.002,0.012,4.75135518781943e-08,"CD56+ NK","MEF2C"
22052,"LILRA5.6",1.49814556372291e-12,-5.4184663428773,0,0.009,4.90462894651608e-08,"CD56+ NK","LILRA5"
22053,"MRPL28.6",1.54513693773615e-12,0.772765631609412,0.088,0.066,5.05846930676062e-08,"CD56+ NK","MRPL28"
22054,"GLRX.6",1.57776940344591e-12,0.493729953715877,0.258,0.237,5.16530147300121e-08,"CD56+ NK","GLRX"
22056,"HVCN1.6",1.64766746142669e-12,-0.989885110915932,0.027,0.048,5.39413373521869e-08,"CD56+ NK","HVCN1"
22057,"PRKRA.6",1.79039317497074e-12,-0.423813969363557,0.029,0.051,5.86138917621921e-08,"CD56+ NK","PRKRA"
22058,"HEG1.6",1.83418468863392e-12,1.74199724981939,0.009,0.003,6.00475383364972e-08,"CD56+ NK","HEG1"
22059,"PDE4B.6",1.87832386030895e-12,-1.6366557715342,0.005,0.017,6.14925665387943e-08,"CD56+ NK","PDE4B"
22061,"CDKN1A.6",1.99672673752053e-12,-2.88173948221647,0.002,0.012,6.53688399329471e-08,"CD56+ NK","CDKN1A"
22062,"PARP15.6",2.04932442674747e-12,1.42078655084704,0.018,0.009,6.70907830828585e-08,"CD56+ NK","PARP15"
22063,"MCF2L-AS1.6",2.09064139494361e-12,-3.12330852674111,0.001,0.011,6.84434179876639e-08,"CD56+ NK","MCF2L-AS1"
22064,"SGTB.6",2.15400066733794e-12,-1.91739860983864,0.003,0.014,7.05176738473096e-08,"CD56+ NK","SGTB"
22065,"ARAP2.6",2.19638519756732e-12,1.22733918605989,0.026,0.014,7.19052585979589e-08,"CD56+ NK","ARAP2"
22066,"MEA1.6",2.20292612427383e-12,0.676908656694406,0.121,0.096,7.21193954564766e-08,"CD56+ NK","MEA1"
22067,"TMEM9B.6",2.26232056659997e-12,0.715202219654405,0.112,0.088,7.40638507093498e-08,"CD56+ NK","TMEM9B"
22068,"HOOK2.6",2.41023547990106e-12,-0.719212503088525,0.014,0.03,7.89062891410008e-08,"CD56+ NK","HOOK2"
22069,"SBDS.6",2.54710712769161e-12,-0.304616167505798,0.063,0.092,8.33871931463678e-08,"CD56+ NK","SBDS"
22070,"SCCPDH.6",2.61998267584589e-12,1.0610728487938,0.035,0.021,8.57729928418426e-08,"CD56+ NK","SCCPDH"
22071,"RNF214.6",2.7258818393443e-12,-0.891791170813525,0.012,0.028,8.92399196564536e-08,"CD56+ NK","RNF214"
22072,"SIAH2.6",2.79030281057983e-12,-0.343499530997977,0.076,0.107,9.13489334127624e-08,"CD56+ NK","SIAH2"
22073,"GALNT3.6",2.95178918449457e-12,1.99015858013068,0.006,0.002,9.66356743219832e-08,"CD56+ NK","GALNT3"
22074,"KRT18.6",3.07057977824721e-12,-5.46870228072266,0,0.009,1.00524640780257e-07,"CD56+ NK","KRT18"
22075,"FAM46A.6",3.12193976735394e-12,1.19697486657883,0.026,0.015,1.02206064103633e-07,"CD56+ NK","FAM46A"
22076,"NOG.6",3.20526602093034e-12,-2.90567133237935,0.001,0.011,1.04933998993218e-07,"CD56+ NK","NOG"
22077,"ZNF703.6",3.20993020436101e-12,-4.86267120487585,0,0.009,1.05086695030371e-07,"CD56+ NK","ZNF703"
22078,"TRIB3.6",3.27707461465694e-12,1.3476438114626,0.017,0.008,1.07284868734639e-07,"CD56+ NK","TRIB3"
22079,"LBX2-AS1.6",3.27824675489169e-12,3.34509686742476,0.002,0,1.07323242261644e-07,"CD56+ NK","LBX2-AS1"
22080,"NABP2.6",3.29594725519872e-12,0.889671025133509,0.052,0.035,1.07902721240696e-07,"CD56+ NK","NABP2"
22081,"MDFIC.6",3.30696780785512e-12,-0.818142400778967,0.013,0.029,1.08263512093561e-07,"CD56+ NK","MDFIC"
22082,"SEPW1.6",3.60886900572484e-12,0.442257014436504,0.262,0.242,1.1814715350942e-07,"CD56+ NK","SEPW1"
22084,"CD40.6",3.75761290255919e-12,-1.30490955941509,0.007,0.02,1.23016731203983e-07,"CD56+ NK","CD40"
22085,"CCDC124.6",3.76519323748543e-12,0.719184758673621,0.102,0.079,1.23264896208798e-07,"CD56+ NK","CCDC124"
22086,"MSRB2.6",4.07639511734376e-12,-0.864642700130923,0.013,0.029,1.334530233516e-07,"CD56+ NK","MSRB2"
22087,"TMED2.6",4.20444824870978e-12,0.5770939354008,0.161,0.136,1.37645226766261e-07,"CD56+ NK","TMED2"
22088,"KCNK12.6",4.42252574258647e-12,1.45469053997452,0.015,0.007,1.44784647760796e-07,"CD56+ NK","KCNK12"
22089,"RAB33A.6",4.44395699611858e-12,0.999065375904066,0.04,0.025,1.4548626413893e-07,"CD56+ NK","RAB33A"
22090,"RAB3GAP1.6",4.54447016744006e-12,-1.49097946584527,0.004,0.016,1.48776864341653e-07,"CD56+ NK","RAB3GAP1"
22091,"LRCH4.6",4.61991930015685e-12,-0.306101260697225,0.062,0.091,1.51246918048535e-07,"CD56+ NK","LRCH4"
22092,"MAPRE2.6",4.68496579690737e-12,1.08503840839385,0.035,0.021,1.53376410259154e-07,"CD56+ NK","MAPRE2"
22093,"C10orf128.6",4.70134028188071e-12,1.18248626625681,0.031,0.018,1.53912478148211e-07,"CD56+ NK","C10orf128"
22094,"KCNQ1.6",4.81270517577058e-12,-4.73815162485944,0,0.009,1.57558342044377e-07,"CD56+ NK","KCNQ1"
22095,"TNFSF8.6",5.16062932409123e-12,-2.59708014477396,0.002,0.012,1.68948682812099e-07,"CD56+ NK","TNFSF8"
22096,"CHPT1.6",5.35498445728998e-12,-0.580269206813353,0.022,0.041,1.75311481162759e-07,"CD56+ NK","CHPT1"
22097,"ARFGAP3.6",5.71633692601019e-12,0.959744569486085,0.049,0.033,1.87141438283722e-07,"CD56+ NK","ARFGAP3"
22098,"SHISA5.6",5.72885120951743e-12,0.561220523383129,0.163,0.138,1.87551130897182e-07,"CD56+ NK","SHISA5"
22099,"TUBB.6",5.99252426051063e-12,0.569858668755519,0.222,0.2,1.96183259240597e-07,"CD56+ NK","TUBB"
22100,"LYPD3.6",6.18647183289977e-12,-1.79204070615316,0.003,0.014,2.02532714865473e-07,"CD56+ NK","LYPD3"
22101,"UBE2E2.6",6.27202417959482e-12,-2.00635040005514,0.003,0.013,2.05333527591575e-07,"CD56+ NK","UBE2E2"
22102,"PPIE.6",6.37509022944393e-12,0.622618836546635,0.115,0.091,2.08707703931535e-07,"CD56+ NK","PPIE"
22103,"TNFAIP2.6",6.41385185824091e-12,-4.20499747022295,0.001,0.01,2.09976682135091e-07,"CD56+ NK","TNFAIP2"
22104,"HIST1H2AM.6",6.50121758192847e-12,1.10584259629507,0.031,0.018,2.12836861197174e-07,"CD56+ NK","HIST1H2AM"
22105,"ARHGAP30.6",7.28900669544885e-12,0.638572826103635,0.116,0.093,2.38627501195605e-07,"CD56+ NK","ARHGAP30"
22106,"AGTPBP1.6",7.33779759663071e-12,1.38282261724198,0.018,0.009,2.40224817718496e-07,"CD56+ NK","AGTPBP1"
22107,"MAT2B.6",7.53502135337977e-12,0.617383424338907,0.143,0.119,2.46681529066947e-07,"CD56+ NK","MAT2B"
22108,"VCP.6",7.66973029381903e-12,0.687000662660674,0.101,0.078,2.51091630359047e-07,"CD56+ NK","VCP"
22109,"PI16.6",7.69838854612059e-12,-1.60686074697369,0.003,0.014,2.52029844222896e-07,"CD56+ NK","PI16"
22110,"ATPIF1.6",7.91387353515265e-12,0.424472511077732,0.266,0.246,2.59084391793828e-07,"CD56+ NK","ATPIF1"
22111,"RRBP1.6",7.98774335077172e-12,0.935097272831768,0.033,0.02,2.61502741817564e-07,"CD56+ NK","RRBP1"
22112,"APBB1.6",8.15497992434456e-12,-0.681344595809046,0.019,0.037,2.66977732763192e-07,"CD56+ NK","APBB1"
22113,"CMTM3.6",8.57755309152876e-12,0.61866417467042,0.128,0.104,2.80811933110469e-07,"CD56+ NK","CMTM3"
22114,"LEPREL4.6",8.89991893084401e-12,1.64156463896221,0.012,0.005,2.91365545957971e-07,"CD56+ NK","LEPREL4"
22115,"ZNF655.6",8.95386240487477e-12,0.781555194492192,0.082,0.061,2.9313154741079e-07,"CD56+ NK","ZNF655"
22116,"ANAPC13.6",8.97626497943697e-12,-0.368238183550386,0.049,0.074,2.93864962896807e-07,"CD56+ NK","ANAPC13"
22118,"PTGIR.6",9.6326111113058e-12,-6.57573849121021,0,0.008,3.15352422561929e-07,"CD56+ NK","PTGIR"
22119,"CKB.6",9.7054813269069e-12,-3.07780239405267,0.001,0.009,3.17738047680278e-07,"CD56+ NK","CKB"
22120,"AP2M1.6",9.92639001245745e-12,0.482166221467442,0.219,0.197,3.24970156227832e-07,"CD56+ NK","AP2M1"
22121,"GAB3.6",1.00400512937683e-11,1.64402066393262,0.013,0.006,3.28691199255388e-07,"CD56+ NK","GAB3"
22122,"PEAK1.6",1.00518090204959e-11,2.32212584537657,0.005,0.001,3.29076123712994e-07,"CD56+ NK","PEAK1"
22123,"BHLHE40.6",1.05318098759685e-11,1.26081034933783,0.022,0.012,3.44790391719457e-07,"CD56+ NK","BHLHE40"
22124,"KCNA3.6",1.1514018706878e-11,-0.876390263462988,0.012,0.027,3.76945944425773e-07,"CD56+ NK","KCNA3"
22125,"ZNF618.6",1.21969034047093e-11,2.36849018617374,0.003,0.001,3.99302223663374e-07,"CD56+ NK","ZNF618"
22126,"CBR3.6",1.22021234741218e-11,-1.62436073974505,0.004,0.015,3.99473118295799e-07,"CD56+ NK","CBR3"
22127,"TRAPPC4.6",1.25483139022363e-11,0.669946286690235,0.114,0.091,4.10806700531411e-07,"CD56+ NK","TRAPPC4"
22128,"PHACTR1.6",1.36898418378392e-11,-3.4681035111561,0.001,0.01,4.48178042087181e-07,"CD56+ NK","PHACTR1"
22130,"SSBP2.6",1.4491373303694e-11,-0.946437123823013,0.012,0.027,4.74418579216336e-07,"CD56+ NK","SSBP2"
22131,"SELK.6",1.45388862252657e-11,0.50870281721243,0.196,0.173,4.75974057242749e-07,"CD56+ NK","SELK"
22132,"UNC93B1.6",1.50952949846866e-11,-0.785864553880061,0.016,0.032,4.94189767208669e-07,"CD56+ NK","UNC93B1"
22133,"SECTM1.6",1.65346626078673e-11,-8.44843635399653,0,0.008,5.41311784456361e-07,"CD56+ NK","SECTM1"
22134,"PITPNA-AS1.6",1.66273460098726e-11,-0.651239883531616,0.021,0.039,5.44346053671209e-07,"CD56+ NK","PITPNA-AS1"
22135,"FAM3C.6",1.73532679778775e-11,1.03124987334376,0.033,0.02,5.68111287059755e-07,"CD56+ NK","FAM3C"
22138,"COX8A.6",1.79284632041344e-11,0.373118977585317,0.251,0.229,5.8694202837695e-07,"CD56+ NK","COX8A"
22139,"ABT1.6",1.80758171716583e-11,0.77619094972534,0.083,0.063,5.91766102565748e-07,"CD56+ NK","ABT1"
22140,"ZC2HC1A.6",1.91009350000862e-11,-3.97910018055713,0.001,0.009,6.25326410032822e-07,"CD56+ NK","ZC2HC1A"
22141,"LSM1.6",1.91083881778822e-11,0.677315603644979,0.115,0.092,6.25570412167507e-07,"CD56+ NK","LSM1"
22142,"SLC31A2.6",1.95851590324506e-11,-1.46110729228033,0.005,0.016,6.41178936404368e-07,"CD56+ NK","SLC31A2"
22143,"GRAP2.6",1.99023860843053e-11,-0.51028350462129,0.045,0.069,6.51564315627987e-07,"CD56+ NK","GRAP2"
22144,"DTX3.6",1.99681716905402e-11,1.33232141491188,0.02,0.01,6.53718004804905e-07,"CD56+ NK","DTX3"
22145,"TAGAP.6",2.10110473725707e-11,-0.351755425178703,0.039,0.062,6.87859668883221e-07,"CD56+ NK","TAGAP"
22146,"UXS1.6",2.10823826869895e-11,-0.412117047958428,0.031,0.051,6.90195044406662e-07,"CD56+ NK","UXS1"
22147,"SIGLEC10.6",2.11105814790956e-11,-1.9785778397855,0.002,0.011,6.91118216462631e-07,"CD56+ NK","SIGLEC10"
22148,"PRMT10.6",2.14983703753605e-11,-0.603762422189148,0.021,0.039,7.03813649348551e-07,"CD56+ NK","PRMT10"
22149,"PEX2.6",2.17291146010893e-11,0.895134807176359,0.049,0.033,7.1136775381046e-07,"CD56+ NK","PEX2"
22150,"BCAP31.6",2.17610265652727e-11,0.433325569070144,0.231,0.209,7.12412487693899e-07,"CD56+ NK","BCAP31"
22151,"SLC44A2.6",2.17768386292202e-11,0.826504905771657,0.052,0.036,7.1293014304341e-07,"CD56+ NK","SLC44A2"
22152,"HNRNPH2.6",2.19667367268609e-11,0.838082140186051,0.066,0.048,7.19147026963973e-07,"CD56+ NK","HNRNPH2"
22153,"PLXNB2.6",2.258437511268e-11,-3.72445903988859,0.001,0.009,7.39367272438919e-07,"CD56+ NK","PLXNB2"
22154,"NCK1.6",2.26676542482245e-11,0.778346158976607,0.074,0.054,7.42093664778374e-07,"CD56+ NK","NCK1"
22155,"MFSD10.6",2.3023700277129e-11,0.680953267138296,0.102,0.08,7.5374989967265e-07,"CD56+ NK","MFSD10"
